### Smoothing Techniques Applied to Telugu Bigram Corpus
This file contains smoothed probabilities for each bigram using three techniques:

1. Add-One Smoothing:
   P(w₂ | w₁) = (count(w₁, w₂) + 1) / (count(w₁) + V)
2. Add-K Smoothing (k = 0.3):
   P(w₂ | w₁) = (count(w₁, w₂) + k) / (count(w₁) + k × V)
3. Token Type Smoothing:
   P(w₂ | w₁) = (count(w₁, w₂) + weight(w₂)) / (∑ bigram_counts + ∑ token_type_weights)

Bigram	Count	PrefixCount	AddOne	AddK	TokenType
('ఉన్న', 'ఫార్మా')	1	40	0.000240	0.000513	0.000074
('ఫార్మా', 'కంపెనీలతో')	1	1	0.000241	0.000521	0.000074
('కంపెనీలతో', 'భాగస్వామ్యం')	1	1	0.000241	0.000521	0.000074
('భాగస్వామ్యం', 'తప్పనిసరి')	1	1	0.000241	0.000521	0.000074
('తప్పనిసరి', '</s>')	1	2	0.000241	0.000521	0.000059
('ఆ', 'దిశగా')	1	71	0.000239	0.000507	0.000074
('దిశగా', 'ప్రయత్నాలు')	1	5	0.000241	0.000521	0.000074
('ప్రయత్నాలు', 'సాగిస్తున్నాం')	1	4	0.000241	0.000521	0.000074
('సాగిస్తున్నాం', '"')	1	1	0.000241	0.000521	0.000074
('"', 'అని')	1	29	0.000240	0.000516	0.000074
('<s>', 'ఇతర')	1	1945	0.000195	0.000293	0.000074
('ఇతర', 'దేశాల')	1	11	0.000240	0.000519	0.000074
('దేశాల', 'సహకారం')	1	1	0.000241	0.000521	0.000074
('సహకారం', 'ఉంటేనే')	1	2	0.000241	0.000521	0.000074
('ఉంటేనే', 'వ్యాక్సిన్')	1	1	0.000241	0.000521	0.000074
('వ్యాక్సిన్', 'మరింత')	1	10	0.000240	0.000520	0.000074
('మరింత', 'త్వరగా')	1	11	0.000240	0.000519	0.000074
('త్వరగా', 'అందరికీ')	1	3	0.000241	0.000521	0.000074
('అందరికీ', 'దగ్గరవుతుందని')	1	4	0.000241	0.000521	0.000074
('దగ్గరవుతుందని', 'తెలిపారు')	1	1	0.000241	0.000521	0.000074
('నా', 'భర్తను')	1	18	0.000240	0.000518	0.000074
('భర్తను', 'నేను')	1	2	0.000241	0.000521	0.000074
('నేను', 'గెంటేవేయలేదు')	1	5	0.000241	0.000521	0.000074
('గెంటేవేయలేదు', '–')	1	1	0.000241	0.000521	0.000074
('–', 'వనిత')	1	12	0.000240	0.000519	0.000074
('వనిత', 'విజయ్')	1	1	0.000241	0.000521	0.000074
('విజయ్', 'కుమార్')	1	2	0.000241	0.000521	0.000074
('<s>', 'రాష్ట్రంలోని')	1	1945	0.000195	0.000293	0.000074
('రాష్ట్రంలోని', 'ఐదు')	1	3	0.000241	0.000521	0.000074
('ఐదు', 'జిల్లా')	1	5	0.000241	0.000521	0.000074
('జిల్లా', 'పరిషత్')	1	31	0.000240	0.000515	0.000074
('పరిషత్', 'చైర్మన్లుగా')	1	2	0.000241	0.000521	0.000074
('చైర్మన్లుగా', 'ఎన్నికైన')	1	1	0.000241	0.000521	0.000074
('ఎన్నికైన', 'వారిని')	1	2	0.000241	0.000521	0.000074
('వారిని', 'ఆయన')	1	8	0.000241	0.000520	0.000074
('ఆయన', 'అభినందించారు')	1	32	0.000240	0.000515	0.000074
('అభినందించారు', '</s>')	1	1	0.000241	0.000521	0.000059
('ఈ', 'విజయంతో')	1	214	0.000235	0.000480	0.000074
('విజయంతో', 'భవిష్యత్తులో')	1	2	0.000241	0.000521	0.000074
('భవిష్యత్తులో', 'ప్రజల')	1	1	0.000241	0.000521	0.000074
('ప్రజల', 'కోసం')	1	2	0.000241	0.000521	0.000074
('కోసం', 'మరింత')	1	31	0.000240	0.000515	0.000074
('మరింత', 'అంకితమై')	1	11	0.000240	0.000519	0.000074
('అంకితమై', 'ముందుకు')	1	1	0.000241	0.000521	0.000074
('ముందుకు', 'సాగుతామని')	1	3	0.000241	0.000521	0.000074
('సాగుతామని', 'ఆయన')	1	1	0.000241	0.000521	0.000074
('ఆయన', 'చెప్పారు')	1	32	0.000240	0.000515	0.000074
('<s>', 'వైయస్')	2	1945	0.000293	0.000518	0.000104
('వైయస్', 'రాజశేఖర')	2	7	0.000361	0.000920	0.000104
('రాజశేఖర', 'రెడ్డి')	2	2	0.000361	0.000922	0.000104
('రెడ్డి', 'దూరమైన')	1	24	0.000240	0.000517	0.000074
('దూరమైన', 'తర్వాత')	2	2	0.000361	0.000922	0.000104
('తర్వాత', 'వచ్చిన')	1	22	0.000240	0.000517	0.000074
('వచ్చిన', 'ఎన్నికలను')	1	14	0.000240	0.000519	0.000074
('ఎన్నికలను', 'సమర్థంగా')	1	1	0.000241	0.000521	0.000074
('సమర్థంగా', 'ఎదుర్కోగలమా')	1	1	0.000241	0.000521	0.000074
('ఎదుర్కోగలమా', 'లేదా')	1	1	0.000241	0.000521	0.000074
('లేదా', 'అనే')	1	11	0.000240	0.000519	0.000074
('అనే', 'సందేహం')	1	21	0.000240	0.000517	0.000074
('సందేహం', 'కలిగిందని')	1	3	0.000241	0.000521	0.000074
('కలిగిందని', ',')	1	1	0.000241	0.000521	0.000074
(',', 'వైయస్')	1	549	0.000226	0.000427	0.000074
('వైయస్', 'దూరమైన')	1	7	0.000241	0.000520	0.000074
('కూడా', 'కాంగ్రెసు')	1	93	0.000238	0.000503	0.000074
('కాంగ్రెసు', 'పై')	1	2	0.000241	0.000521	0.000074
('పై', 'అభిమానంతో')	1	25	0.000240	0.000516	0.000074
('అభిమానంతో', 'ప్రజలు')	1	1	0.000241	0.000521	0.000074
('ప్రజలు', 'తమ')	1	7	0.000241	0.000520	0.000074
('తమ', 'పార్టీని')	1	20	0.000240	0.000517	0.000074
('పార్టీని', 'గెలిపించారని')	1	2	0.000241	0.000521	0.000074
('గెలిపించారని', 'ఆయన')	1	1	0.000241	0.000521	0.000074
('ఆయన', 'అన్నారు')	3	32	0.000480	0.001307	0.000133
('<s>', 'సోనియా')	2	1945	0.000293	0.000518	0.000104
('సోనియా', 'గాంధీ')	1	3	0.000241	0.000521	0.000074
('గాంధీ', 'సమర్థ')	1	3	0.000241	0.000521	0.000074
('సమర్థ', 'నాయకత్వం')	1	2	0.000241	0.000521	0.000074
('నాయకత్వం', 'తమకు')	1	2	0.000241	0.000521	0.000074
('తమకు', 'విజయాలను')	1	7	0.000241	0.000520	0.000074
('విజయాలను', 'అందిస్తుందని')	1	1	0.000241	0.000521	0.000074
('అందిస్తుందని', 'ఆయన')	1	1	0.000241	0.000521	0.000074
('<s>', 'వచ్చే')	2	1945	0.000293	0.000518	0.000104
('వచ్చే', 'ఎన్నికల్లో')	1	6	0.000241	0.000520	0.000074
('ఎన్నికల్లో', 'రాష్ట్రంలోని')	1	7	0.000241	0.000520	0.000074
('రాష్ట్రంలోని', '42')	1	3	0.000241	0.000521	0.000074
('42', 'లోకసభ')	1	5	0.000241	0.000521	0.000074
('లోకసభ', 'స్థానాల్లో')	1	1	0.000241	0.000521	0.000074
('స్థానాల్లో', '41')	1	4	0.000241	0.000521	0.000074
('41', 'స్థానాలు')	1	1	0.000241	0.000521	0.000074
('స్థానాలు', 'గెలుచుకుంటామని')	1	2	0.000241	0.000521	0.000074
('గెలుచుకుంటామని', 'ఆయన')	1	1	0.000241	0.000521	0.000074
('ఆయన', 'ధీమా')	1	32	0.000240	0.000515	0.000074
('ధీమా', 'వ్యక్తం')	1	1	0.000241	0.000521	0.000074
('రెడ్డి', 'లేకపోయినా')	1	24	0.000240	0.000517	0.000074
('లేకపోయినా', 'ఆయన')	1	2	0.000241	0.000521	0.000074
('ఆయన', 'స్ఫూర్తి')	1	32	0.000240	0.000515	0.000074
('స్ఫూర్తి', 'సజీవంగానే')	1	1	0.000241	0.000521	0.000074
('సజీవంగానే', 'ఉందని')	1	1	0.000241	0.000521	0.000074
('ఉందని', 'రోశయ్య')	1	8	0.000241	0.000520	0.000074
('రోశయ్య', 'వ్యాఖ్యానించారు')	1	1	0.000241	0.000521	0.000074
('సోనియా', 'నాయకత్వంలో')	1	3	0.000241	0.000521	0.000074
('నాయకత్వంలో', 'మన్మోహన్')	1	1	0.000241	0.000521	0.000074
('మన్మోహన్', 'సింగ్')	1	1	0.000241	0.000521	0.000074
('సింగ్', 'సమర్థ')	1	3	0.000241	0.000521	0.000074
('సమర్థ', 'పాలన')	1	2	0.000241	0.000521	0.000074
('పాలన', 'అందిస్తున్నారని')	1	2	0.000241	0.000521	0.000074
('అందిస్తున్నారని', ',')	1	1	0.000241	0.000521	0.000074
('అది', 'కాంగ్రెసుకు')	1	20	0.000240	0.000517	0.000074
('కాంగ్రెసుకు', 'బలం')	1	1	0.000241	0.000521	0.000074
('బలం', 'చేకూరుస్తుందని')	1	2	0.000241	0.000521	0.000074
('చేకూరుస్తుందని', 'ఆయన')	1	1	0.000241	0.000521	0.000074
('<s>', 'ఎగిరిగంతేసే')	1	1945	0.000195	0.000293	0.000074
('ఎగిరిగంతేసే', 'ప్రయత్నమేమీ')	1	1	0.000241	0.000521	0.000074
('ప్రయత్నమేమీ', 'చెయ్యలేదు')	1	2	0.000241	0.000521	0.000074
('చెయ్యలేదు', 'అతడు')	1	1	0.000241	0.000521	0.000074
('అతడు', '</s>')	1	2	0.000241	0.000521	0.000059
("'", 'సారీ')	1	22	0.000240	0.000517	0.000074
('సారీ', "'")	1	1	0.000241	0.000521	0.000074
("'", 'అన్నాడు')	1	22	0.000240	0.000517	0.000074
('అన్నాడు', 'క్లుప్తంగా')	1	4	0.000241	0.000521	0.000074
('క్లుప్తంగా', 'ఇంతటి')	1	1	0.000241	0.000521	0.000074
('ఇంతటి', 'అవమనం')	1	1	0.000241	0.000521	0.000074
('అవమనం', 'నేనెప్పుడూ')	1	1	0.000241	0.000521	0.000074
('నేనెప్పుడూ', 'పొందలేదు')	1	1	0.000241	0.000521	0.000074
('పొందలేదు', '</s>')	1	1	0.000241	0.000521	0.000059
('<s>', 'ఇంకెవర్నయినా')	1	1945	0.000195	0.000293	0.000074
('ఇంకెవర్నయినా', 'ఆ')	1	1	0.000241	0.000521	0.000074
('ఆ', 'పరిస్థితిలో')	1	71	0.000239	0.000507	0.000074
('పరిస్థితిలో', 'అయితే')	1	2	0.000241	0.000521	0.000074
('అయితే', 'అంతకు')	1	47	0.000239	0.000512	0.000074
('అంతకు', 'అంతా')	1	2	0.000241	0.000521	0.000074
('అంతా', 'ప్రతీకారం')	1	4	0.000241	0.000521	0.000074
('ప్రతీకారం', 'తీర్చుకునేవాడినే')	1	1	0.000241	0.000521	0.000074
('తీర్చుకునేవాడినే', 'కానీ')	1	1	0.000241	0.000521	0.000074
('కానీ', 'అతడిని')	1	36	0.000240	0.000514	0.000074
('అతడిని', 'నిర్మొహమాటత్వం')	1	5	0.000241	0.000521	0.000074
('నిర్మొహమాటత్వం', '(')	1	1	0.000241	0.000521	0.000074
('(', 'బహుశ')	1	44	0.000239	0.000513	0.000074
('బహుశ', 'అది')	1	1	0.000241	0.000521	0.000074
('అది', 'నాకూతుర్ని')	1	20	0.000240	0.000517	0.000074
('నాకూతుర్ని', 'రక్షిస్తూంది')	1	1	0.000241	0.000521	0.000074
('రక్షిస్తూంది', 'కాబట్టి')	1	1	0.000241	0.000521	0.000074
('కాబట్టి', ')')	1	6	0.000241	0.000520	0.000074
(')', 'నాకు')	1	46	0.000239	0.000512	0.000074
('నాకు', 'నచ్చింది')	1	6	0.000241	0.000520	0.000074
('నచ్చింది', '</s>')	1	1	0.000241	0.000521	0.000059
('<s>', 'డబ్బుని')	1	1945	0.000195	0.000293	0.000074
('డబ్బుని', 'వద్దనే')	1	1	0.000241	0.000521	0.000074
('వద్దనే', 'వాళ్ళు')	1	2	0.000241	0.000521	0.000074
('వాళ్ళు', ',')	1	1	0.000241	0.000521	0.000074
(',', 'అరటిపండుని')	1	549	0.000226	0.000427	0.000074
('అరటిపండుని', 'వద్దనే')	1	1	0.000241	0.000521	0.000074
('వద్దనే', 'కోతులూ')	1	2	0.000241	0.000521	0.000074
('కోతులూ', 'చాలా')	1	1	0.000241	0.000521	0.000074
('తక్కువ', 'వుంటాయి')	1	10	0.000240	0.000520	0.000074
('వుంటాయి', '</s>')	1	1	0.000241	0.000521	0.000059
('<s>', 'కోతిని')	1	1945	0.000195	0.000293	0.000074
('కోతిని', 'కొండమీదనుంచి')	1	1	0.000241	0.000521	0.000074
('కొండమీదనుంచి', 'దింపే')	1	1	0.000241	0.000521	0.000074
('దింపే', 'ప్రయత్నమేమీ')	1	1	0.000241	0.000521	0.000074
('ప్రయత్నమేమీ', 'చెయ్యకుండా')	1	2	0.000241	0.000521	0.000074
('చెయ్యకుండా', 'వచ్చేశాను')	1	1	0.000241	0.000521	0.000074
('వచ్చేశాను', '</s>')	1	1	0.000241	0.000521	0.000059
('<s>', 'నోట్బుక్లు')	1	1945	0.000195	0.000293	0.000074
('నోట్బుక్లు', ',')	1	1	0.000241	0.000521	0.000074
('ఎలా', 'W')	1	15	0.000240	0.000519	0.000074
('W', 'i')	1	3	0.000241	0.000521	0.000074
('i', 'n')	1	9	0.000241	0.000520	0.000074
('d', 'o')	1	7	0.000241	0.000520	0.000074
('o', 'w')	1	8	0.000241	0.000520	0.000074
('s', '7')	1	13	0.000240	0.000519	0.000074
('7', 'లో')	1	8	0.000241	0.000520	0.000074
('లో', 'నిద్రాణస్థితికి')	1	113	0.000238	0.000499	0.000074
('నిద్రాణస్థితికి', 'ఎనేబుల్')	1	1	0.000241	0.000521	0.000074
('ఎనేబుల్', 'ప్రశ్న')	1	1	0.000241	0.000521	0.000074
('ప్రశ్న', ',')	1	2	0.000241	0.000521	0.000074
(',', 'మరొక')	2	549	0.000339	0.000756	0.000104
('మరొక', 'విధంగా')	2	4	0.000361	0.000921	0.000104
('విధంగా', ',')	1	10	0.000240	0.000520	0.000074
(',', 'అవి')	1	549	0.000226	0.000427	0.000074
('అవి', 'స్క్రీన్')	1	4	0.000241	0.000521	0.000074
('స్క్రీన్', 'ఉంది')	1	2	0.000241	0.000521	0.000074
('ఉంది', 'దీనిలో')	1	68	0.000239	0.000508	0.000074
('దీనిలో', 'మూత')	1	1	0.000241	0.000521	0.000074
('మూత', ',')	1	2	0.000241	0.000521	0.000074
(',', 'మూసివేయడం')	1	549	0.000226	0.000427	0.000074
('మూసివేయడం', 'పరిష్కరించబడుతుంది')	1	1	0.000241	0.000521	0.000074
('పరిష్కరించబడుతుంది', '</s>')	1	1	0.000241	0.000521	0.000059
('<s>', 'మోడ్')	1	1945	0.000195	0.000293	0.000074
('మోడ్', 'సెట్')	1	3	0.000241	0.000521	0.000074
('సెట్', ',')	1	2	0.000241	0.000521	0.000074
(',', 'మళ్ళీ')	1	549	0.000226	0.000427	0.000074
('మళ్ళీ', ',')	1	3	0.000241	0.000521	0.000074
('పవర్', 'విభాగం')	1	7	0.000241	0.000520	0.000074
('విభాగం', 'ఉపయోగిస్తుంది')	1	3	0.000241	0.000521	0.000074
('ఉపయోగిస్తుంది', '</s>')	1	1	0.000241	0.000521	0.000059
('ఈ', 'సందర్భంలో')	2	214	0.000352	0.000850	0.000104
('సందర్భంలో', 'అది')	1	5	0.000241	0.000521	0.000074
('అది', 'అవసరం')	1	20	0.000240	0.000517	0.000074
('అవసరం', 'మీరు')	1	13	0.000240	0.000519	0.000074
('మీరు', 'కవర్')	1	23	0.000240	0.000517	0.000074
('కవర్', 'మూసివేసినప్పుడు')	1	4	0.000241	0.000521	0.000074
('మూసివేసినప్పుడు', 'చర్యలు')	1	1	0.000241	0.000521	0.000074
('చర్యలు', 'నిర్వహణ')	1	9	0.000241	0.000520	0.000074
('నిర్వహణ', 'చేయడానికి')	1	1	0.000241	0.000521	0.000074
('చేయడానికి', ',')	1	7	0.000241	0.000520	0.000074
(',', 'సమాన')	1	549	0.000226	0.000427	0.000074
('సమాన', 'విజయం')	1	1	0.000241	0.000521	0.000074
('విజయం', 'మీరు')	1	4	0.000241	0.000521	0.000074
('మీరు', 'అప్')	1	23	0.000240	0.000517	0.000074
('అప్', 'సెట్')	1	2	0.000241	0.000521	0.000074
('సెట్', 'చేయవచ్చు')	1	2	0.000241	0.000521	0.000074
('చేయవచ్చు', 'అదే')	1	6	0.000241	0.000520	0.000074
